_id,section,rules[0],rules[1],rules[2],rules[3],rules[4],rules[5],rules[6],rules[7],rules[8],rules[9],rules[10],rules[11],rules[12],rules[13],rules[14],rules[15],rules[16],rules[17],rules[18],rules[19],rules[20],rules[21],rules[22],rules[23],rules[24],rules[25],rules[26],rules[27],rules[28],rules[29],rules[30],rules[31],rules[32],rules[33],rules[34],rules[35],rules[36],rules[37],page_number,source
68dd20d8212869e0f7e304d5,"(3) 1 Traffic facilities pursuant to paragraph 1, sentence 1, are set out in Annex 4 . 2 Road",users may not drive on road areas marked by traffic facilities (Annex 4 numbers 1 to 7 ) .,(4) Officially approved parking warning signs may be used to mark vehicles and trailers,"parked on the roadway within built-up areas in accordance with Section 17 (4),",sentences 2 and 3.,III.,"Implementing, fine and final provisions ( 44 - 53 )",44 Subject-matter jurisdiction,"(1) 1 Unless otherwise provided, the road traffic authorities shall be responsible for the","implementation of this Ordinance. 2 In accordance with state law, the competence of",the highest state authorities and higher administrative authorities may be transferred to,another body in individual cases or generally.,(2) 1 The police are authorized to regulate traffic by means of signals and instructions,"(Section 36 ) and by operating traffic lights. 2 In case of imminent danger, the police may",act in place of the competent authorities and take provisional measures to maintain,road safety or order; It then determines the means of securing and directing traffic.,(2a) Transport escorts pursuant to Section 1 No. 6 of the Road Traffic Transport Escort,Ordinance are authorized to regulate traffic in accordance with Section 3 of the Road,Traffic Transport Escort Ordinance.,(3) 1 The permit pursuant to Section 29 (2) and Section 30 (2) shall be granted by the,"road traffic authority; However, the higher administrative authority shall grant it if the","event extends beyond the district of a road traffic authority, and the supreme state",authority shall grant it if the event extends beyond the administrative district of a higher,"administrative authority. 2 If the event affects several states, the supreme state",authority in whose state the event begins shall have jurisdiction. 3 In accordance with,"state law, the jurisdiction of the supreme state authorities and the higher administrative",authorities may be transferred to another body in individual cases or generally.,"(3a) 1The permit pursuant to Section 29 (3) is issued by the road traffic authority, while","the higher administrative authority, which permits deviations from the dimensions, axle","loads, permissible total masses and field of vision of the vehicle by way of exception,",provided that no hearing procedure takes place; It is then also responsible for,"exceptions pursuant to Section 46 , Paragraph 1, Numbers 2 and 5 within the scope of",such a permit. 2 The same applies if another authority performs these tasks of the,higher administrative authority.,,,,,,47,road_traffic_rules.pdf
68dd20d8212869e0f7e304d6,(4) Agreements on the use of roads by military traffic shall be concluded by the Federal,Armed Forces or the troops of non-German states parties to the North Atlantic Treaty,"Organization or of the member states of the European Union, with the exception of","Germany, with the highest state authority or the body designated by it.","(5) Unless there are agreements or special regulations for foreign armed forces, the",higher administrative authorities or the bodies designated under state law shall grant,permission for excessive use of the road by the Bundeswehr or by the troops of non-,German states parties to the North Atlantic Treaty Organization or member states of the,"European Union, with the exception of Germany; They also grant permission for","excessive use of the road by the federal police, the police and the civil protection",services.,44a Special subject-matter jurisdiction of the Federal Highway Authority,1 The Federal Highway Authority is responsible for issuing traffic regulations under this,Ordinance for motorways marked with signs 330.1 and 330.2 under federal,construction responsibility. 2 The jurisdiction of the police remains,"unaffected. 3 Notwithstanding Section 44 Paragraph 3, the Federal Highway Authority",shall issue permission under Section 29 Paragraph 2 if the event takes place exclusively,on motorways marked with signs 330.1 and 330.2 under federal construction,responsibility. 4 Section 46 Paragraph 2a remains unaffected. 5 The Federal Highway,Authority is the road traffic authority solely within the scope of its jurisdiction under this,Ordinance.,(2) Insofar as motorways marked with signs 330.1 and 330.2 are under federal,"construction responsibility, the agreements referred to in paragraph 4 of Article 44 shall",be concluded with the Federal Highway Authority.,"Federal Highways Authority may, in accordance with Section 4(2) of the Federal","Highways Authority Establishment Act, transfer all or part of its responsibilities to the",private-law company authorized under the Infrastructure Company Establishment,"Act. 2 To the extent that the Federal Highways Authority makes use of this option, the",provisions of this Ordinance shall apply to the Federal Highways Authority for the,private-law company authorized under the Infrastructure Company Establishment Act,to the extent of the transferred responsibilities. 3 The transfer of responsibilities shall be,published in the Federal Gazette.,45 Traffic signs and traffic facilities,,,,,,,48,road_traffic_rules.pdf
68dd20d8212869e0f7e304d7,(1) 1 The road traffic authorities may restrict or prohibit the use of certain roads or,sections of roads for reasons of safety or traffic order and may divert traffic. 2 They shall,have the same right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,road_traffic_rules.pdf
68dd20d8212869e0f7e304d8,"to investigate accidents, traffic behaviour, traffic flows and to test planned","traffic safety or traffic control measures,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,road_traffic_rules.pdf
68dd20d8212869e0f7e304d9,"to improve the protection of the environment, including climate protection, to","protect health or to support orderly urban development, provided that the","ease of traffic is taken into account and traffic safety is not compromised,",with regard to,a) the establishment of special lanes and priority traffic light systems,for buses and,b) the provision of adequate space for moving and stationary bicycle,traffic as well as for pedestrian traffic.,(1a) They shall also have the same right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,road_traffic_rules.pdf
68dd20d8212869e0f7e304da,4a. with regard to locally limited measures for reasons of species or biotope,"protection,",4b. with regard to measures limited in space and time to protect cultural events,taking place outside the road space and which are significantly affected by,"road traffic, in particular by the noise emanating from it,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,road_traffic_rules.pdf
68dd20d8212869e0f7e304db,"in the immediate vicinity of recreational areas outside built-up areas,",if this would prevent otherwise unavoidable nuisances caused by vehicle traffic.,(1b) 1 The road traffic authorities shall also take the necessary measures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,road_traffic_rules.pdf
68dd20d8212869e0f7e304dc,in connection with the establishment of paid parking spaces for major,"events,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,road_traffic_rules.pdf
68dd20d8212869e0f7e304dd,in connection with the marking of parking spaces for severely disabled,"people with exceptional walking difficulties, bilateral amelia or phocomelia","or with comparable functional limitations, as well as for blind people,",2a. in connection with the designation of parking spaces for residents of urban,districts with an impending or existing significant shortage of parking space,by reserving the parking space completely or for a limited period of time for,those entitled to it or by ordering exemption from ordered parking space,"management measures,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,road_traffic_rules.pdf
68dd20d8212869e0f7e304de,to protect the population from noise and exhaust fumes or to support,orderly urban development.,"2 Orders pursuant to sentence 1, number 2a, are also permissible on the basis of an",urban development and traffic planning concept to avoid harmful effects on the,"environment or to support orderly urban development, provided that the ease of traffic",is taken into account and traffic safety is not compromised. 3 The road traffic,"authorities shall regulate parking facilities for residents, the designation of pedestrian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,road_traffic_rules.pdf
68dd20d8212869e0f7e304df,"areas, traffic-calmed zones, and measures to protect the population from noise and",exhaust fumes or to support orderly urban development in consultation with the,municipality.,(1c) 1 The road traffic authorities shall also establish 30 km/h zones within built-up,"areas, particularly in residential areas and areas with a high density of pedestrian and","bicycle traffic and a high need for crossing, in agreement with the","municipality. 2 The zone designation may not extend to inter-municipal roads (federal,",state and district roads) or to other priority roads (sign 306 ). 3 It may only include roads,"without traffic lights, intersections or junctions controlled by traffic lights, lane markings","(sign 295 ), guide lines (sign 340 ) and mandatory cycle paths (signs 237 , 240 , 241 or","sign 295 in conjunction with sign 237 ). 4 At intersections and junctions within the zone,","the right-of-way rule according to Section 8 Paragraph 1 Sentence 1 (""right before","left"") must generally apply. 5 Notwithstanding sentence 3, 30 km/h zones with traffic",lights for the protection of pedestrians established before 1 November 2000 remain,permissible.,(1d) In central urban areas with high pedestrian traffic and predominantly residential,"function (traffic-calmed commercial areas), zone speed limits of less than 30 km/h may",also be imposed.,(1e) 1 The road traffic authorities shall issue the traffic signs and traffic installations,required for the operation of toll roads on the basis of the traffic sign plan submitted by,the concessionaire. 2 The necessary orders shall be issued no later than three months,after receipt of the traffic sign plan.,(1f) In order to mark the environmental zones established in an air quality control plan,or a plan for short-term measures pursuant to Section 47 (1) or (2) of the Federal,"Immission Control Act, the road traffic authority shall issue the necessary traffic bans",by means of signs 270.1 and 270.2 in conjunction with the additional sign provided for,that purpose.,"(1g) In order to give priority to electrically powered vehicles, the road traffic authority","shall issue the necessary signs 314 , 314.1 and 315 in conjunction with the additional","sign provided for this purpose, taking into account the requirements of Section 3(1) of",the Electromobility Act .,"(1h) 1 To give priority to parking for car-sharing vehicles, the road traffic authority shall,","in compliance with the requirements of Sections 2 and 3 of the Car-Sharing Act, issue","the necessary signs 314 , 314.1 and 315 in conjunction with the additional sign with the",car-sharing symbol provided for this purpose in accordance with Section 39 (11). 2 If the,"parking area is to be reserved only for a specific car-sharing company, the company",name of the car-sharing company must be placed on a further additional sign below this,"additional sign, in black lettering on a white background.",,51,road_traffic_rules.pdf
